"","X.3","X.2","X.1","X","ID","Timing","Order","Q1Gender","Q2Age","Q3Distance","Q4Trips","Q5Knowledge","Q6Bid","Q7Bid","Q6ResearchResponse","Q6ResearchCertainty","Q7TreatmentResponse","Q7TreatmentCertainty","Q8DominatedTest","Choice","Q9Block","Q10Block","Q11Block","Q12Block","Q12CECertainty","Q13CurrentThreatToSelf","Q14FutureThreatToSelf","Q15ThreatToEnvironment","Q16BP","Q18Charity","Q19Knowledge","Q20Consequentiality","Q21Experts","Q22Education","Q23Employment","Q24RonaImpact","Q24AIncome","Q25Understanding","Q7Bid2","Q7Response2","Task","av_A","av_B","alt","Price","Performance","Emission","chid","PriceCoef","EmissionCoef","PerformanceCoef","Q6WTP","Q7WTP","Precaution","Q17_Firms","Q17_Cons","Q17_Gov","Q17_LA","Q17_Other","cs","Protestors","FullSurvey2.Q7WTPSB","PrecautionProportion","e0.5","e0.75","e1","e1.25","e1.5","Q6Pro","Q7Pro","LCM2Class","ResearchPointNB","ResearchLowerNB","ResearchUpperNB","WWTPPointNB","WWTPLowerNB","WWTPUpperNB","CosmeticsPointNB","CosmeticsLowerNB","CosmeticsUpperNB"
"40",40,40,40,"20.B",5,601,1,1,47.5,6.5,3,5,30,40,1,1,1,1,0,TRUE,2,2,2,1,2,3,5,5,0,0,5,1,4,1,6,1,1250,10,80,0,4,1,1,"B",0.5,50,10,20,-0.229600086730235,0.0416760284493016,-0.0488823666812569,25.6618405481041,41.7578438658692,16.0960033177651,1,1,1,1,0,1,0,58.2120636589026,0.107306688785101,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.171078936987361,0.278385625772461,2,24.9424160876724,25.4819844329962,22.0647182459458,-7.52273167369915,5.78662084428647,-138.098271242044,-39.7454406333307,-39.7454406333307,-39.7454406333307
"41",41,41,41,"21.A",6,277,1,0,21.5,15.5,3,4,50,10,0,1,1,1,1,FALSE,4,3,1,1,1,3,3,3,1,0,3,1,3,2,4,1,750,10,20,1,1,1,1,"A",0,0,0,21,-0.131406592253933,0.0728184148329513,-0.0854096848345887,17.3537931113313,36.497986117958,19.1441930066267,1,1,1,1,0,1,0,46.2242012348332,0.212713255629186,1.69693900598983,2.21054494155657,2.87960199004975,3.75115993582086,4.88650893864136,0.192819923459237,0.405533179088422,1,16.6343686508996,17.1739369962234,13.756670809173,-12.7825894216103,0.526763096375269,-143.358128989956,-36.6312019949657,-36.6312019949657,-36.6312019949657
"42",42,42,42,"21.B",6,277,1,0,21.5,15.5,3,4,50,10,0,1,1,1,1,TRUE,4,3,1,1,1,3,3,3,1,0,3,1,3,2,4,1,750,10,20,1,1,1,1,"B",2.5,10,10,21,-0.131406592253933,0.0728184148329513,-0.0854096848345887,17.3537931113313,36.497986117958,19.1441930066267,1,1,1,1,0,1,0,46.2242012348332,0.212713255629186,1.69693900598983,2.21054494155657,2.87960199004975,3.75115993582086,4.88650893864136,0.192819923459237,0.405533179088422,1,16.6343686508996,17.1739369962234,13.756670809173,-12.7825894216103,0.526763096375269,-143.358128989956,-36.6312019949657,-36.6312019949657,-36.6312019949657
"43",43,43,43,"22.A",6,277,1,0,21.5,15.5,3,4,50,10,0,1,1,1,1,FALSE,4,3,1,1,1,3,3,3,1,0,3,1,3,2,4,1,750,10,20,1,2,1,1,"A",0,0,0,22,-0.232723933620892,0.0411166122781296,-0.0482262200323525,17.3537931113313,36.497986117958,19.1441930066267,1,1,1,1,0,1,0,46.2242012348332,0.212713255629186,1.69693900598983,2.21054494155657,2.87960199004975,3.75115993582086,4.88650893864136,0.192819923459237,0.405533179088422,1,16.6343686508996,17.1739369962234,13.756670809173,-12.7825894216103,0.526763096375269,-143.358128989956,-39.8013822504479,-39.8013822504479,-39.8013822504479
"44",44,44,44,"22.B",6,277,1,0,21.5,15.5,3,4,50,10,0,1,1,1,1,TRUE,4,3,1,1,1,3,3,3,1,0,3,1,3,2,4,1,750,10,20,1,2,1,1,"B",0.5,5,40,22,-0.232723933620892,0.0411166122781296,-0.0482262200323525,17.3537931113313,36.497986117958,19.1441930066267,1,1,1,1,0,1,0,46.2242012348332,0.212713255629186,1.69693900598983,2.21054494155657,2.87960199004975,3.75115993582086,4.88650893864136,0.192819923459237,0.405533179088422,1,16.6343686508996,17.1739369962234,13.756670809173,-12.7825894216103,0.526763096375269,-143.358128989956,-39.8013822504479,-39.8013822504479,-39.8013822504479
"45",45,45,45,"23.A",6,277,1,0,21.5,15.5,3,4,50,10,0,1,1,1,1,FALSE,4,3,1,1,1,3,3,3,1,0,3,1,3,2,4,1,750,10,20,1,3,1,1,"A",0,0,0,23,-0.169335775737225,0.0565079629798979,-0.0662789394664728,17.3537931113313,36.497986117958,19.1441930066267,1,1,1,1,0,1,0,46.2242012348332,0.212713255629186,1.69693900598983,2.21054494155657,2.87960199004975,3.75115993582086,4.88650893864136,0.192819923459237,0.405533179088422,1,16.6343686508996,17.1739369962234,13.756670809173,-12.7825894216103,0.526763096375269,-143.358128989956,-38.2622471802711,-38.2622471802711,-38.2622471802711
"46",46,46,46,"23.B",6,277,1,0,21.5,15.5,3,4,50,10,0,1,1,1,1,TRUE,4,3,1,1,1,3,3,3,1,0,3,1,3,2,4,1,750,10,20,1,3,1,1,"B",2.5,5,90,23,-0.169335775737225,0.0565079629798979,-0.0662789394664728,17.3537931113313,36.497986117958,19.1441930066267,1,1,1,1,0,1,0,46.2242012348332,0.212713255629186,1.69693900598983,2.21054494155657,2.87960199004975,3.75115993582086,4.88650893864136,0.192819923459237,0.405533179088422,1,16.6343686508996,17.1739369962234,13.756670809173,-12.7825894216103,0.526763096375269,-143.358128989956,-38.2622471802711,-38.2622471802711,-38.2622471802711
"47",47,47,47,"24.A",6,277,1,0,21.5,15.5,3,4,50,10,0,1,1,1,1,FALSE,4,3,1,1,1,3,3,3,1,0,3,1,3,2,4,1,750,10,20,1,4,1,1,"A",0,0,0,24,-0.221492405696613,0.0432015703492706,-0.0506716950149925,17.3537931113313,36.497986117958,19.1441930066267,1,1,1,1,0,1,0,46.2242012348332,0.212713255629186,1.69693900598983,2.21054494155657,2.87960199004975,3.75115993582086,4.88650893864136,0.192819923459237,0.405533179088422,1,16.6343686508996,17.1739369962234,13.756670809173,-12.7825894216103,0.526763096375269,-143.358128989956,-39.5928864433338,-39.5928864433338,-39.5928864433338
"48",48,48,48,"24.B",6,277,1,0,21.5,15.5,3,4,50,10,0,1,1,1,1,TRUE,4,3,1,1,1,3,3,3,1,0,3,1,3,2,4,1,750,10,20,1,4,1,1,"B",0.5,50,10,24,-0.221492405696613,0.0432015703492706,-0.0506716950149925,17.3537931113313,36.497986117958,19.1441930066267,1,1,1,1,0,1,0,46.2242012348332,0.212713255629186,1.69693900598983,2.21054494155657,2.87960199004975,3.75115993582086,4.88650893864136,0.192819923459237,0.405533179088422,1,16.6343686508996,17.1739369962234,13.756670809173,-12.7825894216103,0.526763096375269,-143.358128989956,-39.5928864433338,-39.5928864433338,-39.5928864433338
"49",49,49,49,"25.A",7,336,1,1,63,50,1,3,40,60,0,2,0,2,0,TRUE,4,2,1,2,2,2,2,4,1,0,2,0,3,1,6,1,2250,10,30,0,1,1,1,"A",0,0,0,25,-0.351173649655113,0.0272481143045013,-0.0319596747666524,26.1515920488793,50.1848512706202,24.0332592217408,1,1,0,0,0,0,0,57.4616995598613,0.0890120711916326,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0968577483291826,0.185869819520816,2,25.4321675884476,25.9717359337714,22.554469746721,0.904275731051854,14.2136282490375,-129.671263837293,-41.1882320478107,-41.1882320478107,-41.1882320478107
"50",50,50,50,"25.B",7,336,1,1,63,50,1,3,40,60,0,2,0,2,0,FALSE,4,2,1,2,2,2,2,4,1,0,2,0,3,1,6,1,2250,10,30,0,1,1,1,"B",2.5,10,10,25,-0.351173649655113,0.0272481143045013,-0.0319596747666524,26.1515920488793,50.1848512706202,24.0332592217408,1,1,0,0,0,0,0,57.4616995598613,0.0890120711916326,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0968577483291826,0.185869819520816,2,25.4321675884476,25.9717359337714,22.554469746721,0.904275731051854,14.2136282490375,-129.671263837293,-41.1882320478107,-41.1882320478107,-41.1882320478107
"51",51,51,51,"26.A",7,336,1,1,63,50,1,3,40,60,0,2,0,2,0,TRUE,4,2,1,2,2,2,2,4,1,0,2,0,3,1,6,1,2250,10,30,0,2,1,1,"A",0,0,0,26,-0.36743156675264,0.0260424541938534,-0.0305455400274618,26.1515920488793,50.1848512706202,24.0332592217408,1,1,0,0,0,0,0,57.4616995598613,0.0890120711916326,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0968577483291826,0.185869819520816,2,25.4321675884476,25.9717359337714,22.554469746721,0.904275731051854,14.2136282490375,-129.671263837293,-41.3087980588755,-41.3087980588755,-41.3087980588755
"52",52,52,52,"26.B",7,336,1,1,63,50,1,3,40,60,0,2,0,2,0,FALSE,4,2,1,2,2,2,2,4,1,0,2,0,3,1,6,1,2250,10,30,0,2,1,1,"B",2.5,5,40,26,-0.36743156675264,0.0260424541938534,-0.0305455400274618,26.1515920488793,50.1848512706202,24.0332592217408,1,1,0,0,0,0,0,57.4616995598613,0.0890120711916326,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0968577483291826,0.185869819520816,2,25.4321675884476,25.9717359337714,22.554469746721,0.904275731051854,14.2136282490375,-129.671263837293,-41.3087980588755,-41.3087980588755,-41.3087980588755
"53",53,53,53,"27.A",7,336,1,1,63,50,1,3,40,60,0,2,0,2,0,FALSE,4,2,1,2,2,2,2,4,1,0,2,0,3,1,6,1,2250,10,30,0,3,1,1,"A",0,0,0,27,-0.148627450275597,0.0643812413439652,-0.0755136121139428,26.1515920488793,50.1848512706202,24.0332592217408,1,1,0,0,0,1,0,57.4616995598613,0.0890120711916326,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0968577483291826,0.185869819520816,2,25.4321675884476,25.9717359337714,22.554469746721,0.904275731051854,14.2136282490375,-129.671263837293,-37.4749193438644,-37.4749193438644,-37.4749193438644
"54",54,54,54,"27.B",7,336,1,1,63,50,1,3,40,60,0,2,0,2,0,TRUE,4,2,1,2,2,2,2,4,1,0,2,0,3,1,6,1,2250,10,30,0,3,1,1,"B",2.5,5,90,27,-0.148627450275597,0.0643812413439652,-0.0755136121139428,26.1515920488793,50.1848512706202,24.0332592217408,1,1,0,0,0,1,0,57.4616995598613,0.0890120711916326,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0968577483291826,0.185869819520816,2,25.4321675884476,25.9717359337714,22.554469746721,0.904275731051854,14.2136282490375,-129.671263837293,-37.4749193438644,-37.4749193438644,-37.4749193438644
"55",55,55,55,"28.A",7,336,1,1,63,50,1,3,40,60,0,2,0,2,0,TRUE,4,2,1,2,2,2,2,4,1,0,2,0,3,1,6,1,2250,10,30,0,4,1,1,"A",0,0,0,28,-0.327392588001761,0.0292273560771019,-0.0342811537002034,26.1515920488793,50.1848512706202,24.0332592217408,1,1,0,0,0,0,0,57.4616995598613,0.0890120711916326,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0968577483291826,0.185869819520816,2,25.4321675884476,25.9717359337714,22.554469746721,0.904275731051854,14.2136282490375,-129.671263837293,-40.9903078705507,-40.9903078705507,-40.9903078705507
"56",56,56,56,"28.B",7,336,1,1,63,50,1,3,40,60,0,2,0,2,0,FALSE,4,2,1,2,2,2,2,4,1,0,2,0,3,1,6,1,2250,10,30,0,4,1,1,"B",2.5,50,10,28,-0.327392588001761,0.0292273560771019,-0.0342811537002034,26.1515920488793,50.1848512706202,24.0332592217408,1,1,0,0,0,0,0,57.4616995598613,0.0890120711916326,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0968577483291826,0.185869819520816,2,25.4321675884476,25.9717359337714,22.554469746721,0.904275731051854,14.2136282490375,-129.671263837293,-40.9903078705507,-40.9903078705507,-40.9903078705507
"57",57,57,57,"29.A",8,595,1,1,32.5,6,2,3,10,20,1,2,1,2,0,FALSE,1,1,2,3,2,3,4,5,1,1,3,1,4,4,6,1,2250,10,40,1,1,1,1,"A",0,0,0,29,-0.0506056586246616,0.189085964032256,-0.221781435804222,17.1169111313364,39.6456442953822,22.5287331640458,1,1,1,1,0,1,0,49.5888479029315,0.0834397524594289,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0633959671530978,0.146835719612527,2,16.3974866709047,16.9370550162285,13.5197888291781,-9.63493124418615,3.67442127379947,-140.210470812531,-25.0044470750353,-25.0044470750353,-25.0044470750353
"58",58,58,58,"29.B",8,595,1,1,32.5,6,2,3,10,20,1,2,1,2,0,TRUE,1,1,2,3,2,3,4,5,1,1,3,1,4,4,6,1,2250,10,40,1,1,1,1,"B",5,50,40,29,-0.0506056586246616,0.189085964032256,-0.221781435804222,17.1169111313364,39.6456442953822,22.5287331640458,1,1,1,1,0,1,0,49.5888479029315,0.0834397524594289,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0633959671530978,0.146835719612527,2,16.3974866709047,16.9370550162285,13.5197888291781,-9.63493124418615,3.67442127379947,-140.210470812531,-25.0044470750353,-25.0044470750353,-25.0044470750353
"59",59,59,59,"30.A",8,595,1,1,32.5,6,2,3,10,20,1,2,1,2,0,FALSE,1,1,2,3,2,3,4,5,1,1,3,1,4,4,6,1,2250,10,40,1,2,1,1,"A",0,0,0,30,-0.23496535653565,0.0407243854481993,-0.0477661719798802,17.1169111313364,39.6456442953822,22.5287331640458,1,1,1,1,0,1,0,49.5888479029315,0.0834397524594289,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0633959671530978,0.146835719612527,2,16.3974866709047,16.9370550162285,13.5197888291781,-9.63493124418615,3.67442127379947,-140.210470812531,-39.8406049334409,-39.8406049334409,-39.8406049334409
"60",60,60,60,"30.B",8,595,1,1,32.5,6,2,3,10,20,1,2,1,2,0,TRUE,1,1,2,3,2,3,4,5,1,1,3,1,4,4,6,1,2250,10,40,1,2,1,1,"B",0.5,10,10,30,-0.23496535653565,0.0407243854481993,-0.0477661719798802,17.1169111313364,39.6456442953822,22.5287331640458,1,1,1,1,0,1,0,49.5888479029315,0.0834397524594289,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0633959671530978,0.146835719612527,2,16.3974866709047,16.9370550162285,13.5197888291781,-9.63493124418615,3.67442127379947,-140.210470812531,-39.8406049334409,-39.8406049334409,-39.8406049334409
"61",61,61,61,"31.A",8,595,1,1,32.5,6,2,3,10,20,1,2,1,2,0,FALSE,1,1,2,3,2,3,4,5,1,1,3,1,4,4,6,1,2250,10,40,1,3,1,1,"A",0,0,0,31,-0.218584090523739,0.0437763778855267,-0.0513458944002003,17.1169111313364,39.6456442953822,22.5287331640458,1,1,1,1,0,1,0,49.5888479029315,0.0834397524594289,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0633959671530978,0.146835719612527,2,16.3974866709047,16.9370550162285,13.5197888291781,-9.63493124418615,3.67442127379947,-140.210470812531,-39.5354056897082,-39.5354056897082,-39.5354056897082
"62",62,62,62,"31.B",8,595,1,1,32.5,6,2,3,10,20,1,2,1,2,0,TRUE,1,1,2,3,2,3,4,5,1,1,3,1,4,4,6,1,2250,10,40,1,3,1,1,"B",1,5,10,31,-0.218584090523739,0.0437763778855267,-0.0513458944002003,17.1169111313364,39.6456442953822,22.5287331640458,1,1,1,1,0,1,0,49.5888479029315,0.0834397524594289,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0633959671530978,0.146835719612527,2,16.3974866709047,16.9370550162285,13.5197888291781,-9.63493124418615,3.67442127379947,-140.210470812531,-39.5354056897082,-39.5354056897082,-39.5354056897082
"63",63,63,63,"32.A",8,595,1,1,32.5,6,2,3,10,20,1,2,1,2,0,FALSE,1,1,2,3,2,3,4,5,1,1,3,1,4,4,6,1,2250,10,40,1,4,1,1,"A",0,0,0,32,-0.223377463230523,0.0428369971085958,-0.0502440822242363,17.1169111313364,39.6456442953822,22.5287331640458,1,1,1,1,0,1,0,49.5888479029315,0.0834397524594289,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0633959671530978,0.146835719612527,2,16.3974866709047,16.9370550162285,13.5197888291781,-9.63493124418615,3.67442127379947,-140.210470812531,-39.6293437674013,-39.6293437674013,-39.6293437674013
"64",64,64,64,"32.B",8,595,1,1,32.5,6,2,3,10,20,1,2,1,2,0,TRUE,1,1,2,3,2,3,4,5,1,1,3,1,4,4,6,1,2250,10,40,1,4,1,1,"B",1,10,40,32,-0.223377463230523,0.0428369971085958,-0.0502440822242363,17.1169111313364,39.6456442953822,22.5287331640458,1,1,1,1,0,1,0,49.5888479029315,0.0834397524594289,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0633959671530978,0.146835719612527,2,16.3974866709047,16.9370550162285,13.5197888291781,-9.63493124418615,3.67442127379947,-140.210470812531,-39.6293437674013,-39.6293437674013,-39.6293437674013
"65",65,65,65,"33.A",9,502,1,0,63,15.5,1,3,30,30,1,1,1,1,0,FALSE,3,3,3,1,2,4,5,5,1,0,3,1,4,2,2,0,4500,9,60,0,1,1,1,"A",0,0,0,33,-0.00949038659805846,1.00826448402945,-1.18260678989535,19.9952184972218,37.7715327683598,17.776314271138,1,1,1,0,0,1,0,49.9991845516403,0.0329191005021074,0.692772448216795,0.576614966931533,0.479933665008292,0.399462962319605,0.332484820089453,0.0370281824022626,0.06994728290437,1,19.2757940367901,19.8153623821139,16.3980961950635,-11.5090427712085,1.80030974677707,-142.084582339554,56.9134049246841,56.9134049246841,56.9134049246841
"66",66,66,66,"33.B",9,502,1,0,63,15.5,1,3,30,30,1,1,1,1,0,TRUE,3,3,3,1,2,4,5,5,1,0,3,1,4,2,2,0,4500,9,60,0,1,1,1,"B",5,5,10,33,-0.00949038659805846,1.00826448402945,-1.18260678989535,19.9952184972218,37.7715327683598,17.776314271138,1,1,1,0,0,1,0,49.9991845516403,0.0329191005021074,0.692772448216795,0.576614966931533,0.479933665008292,0.399462962319605,0.332484820089453,0.0370281824022626,0.06994728290437,1,19.2757940367901,19.8153623821139,16.3980961950635,-11.5090427712085,1.80030974677707,-142.084582339554,56.9134049246841,56.9134049246841,56.9134049246841
"67",67,67,67,"34.A",9,502,1,0,63,15.5,1,3,30,30,1,1,1,1,0,FALSE,3,3,3,1,2,4,5,5,1,0,3,1,4,2,2,0,4500,9,60,0,2,1,1,"A",0,0,0,34,-0.229938227622686,0.0416147408174043,-0.0488104816047056,19.9952184972218,37.7715327683598,17.776314271138,1,1,1,0,0,1,0,49.9991845516403,0.0329191005021074,0.692772448216795,0.576614966931533,0.479933665008292,0.399462962319605,0.332484820089453,0.0370281824022626,0.06994728290437,1,19.2757940367901,19.8153623821139,16.3980961950635,-11.5090427712085,1.80030974677707,-142.084582339554,-39.7515693965204,-39.7515693965204,-39.7515693965204
"68",68,68,68,"34.B",9,502,1,0,63,15.5,1,3,30,30,1,1,1,1,0,TRUE,3,3,3,1,2,4,5,5,1,0,3,1,4,2,2,0,4500,9,60,0,2,1,1,"B",0.5,5,40,34,-0.229938227622686,0.0416147408174043,-0.0488104816047056,19.9952184972218,37.7715327683598,17.776314271138,1,1,1,0,0,1,0,49.9991845516403,0.0329191005021074,0.692772448216795,0.576614966931533,0.479933665008292,0.399462962319605,0.332484820089453,0.0370281824022626,0.06994728290437,1,19.2757940367901,19.8153623821139,16.3980961950635,-11.5090427712085,1.80030974677707,-142.084582339554,-39.7515693965204,-39.7515693965204,-39.7515693965204
"69",69,69,69,"35.A",9,502,1,0,63,15.5,1,3,30,30,1,1,1,1,0,FALSE,3,3,3,1,2,4,5,5,1,0,3,1,4,2,2,0,4500,9,60,0,3,1,1,"A",0,0,0,35,-0.0547498310841898,0.17477350262172,-0.20499415993334,19.9952184972218,37.7715327683598,17.776314271138,1,1,1,0,0,1,0,49.9991845516403,0.0329191005021074,0.692772448216795,0.576614966931533,0.479933665008292,0.399462962319605,0.332484820089453,0.0370281824022626,0.06994728290437,1,19.2757940367901,19.8153623821139,16.3980961950635,-11.5090427712085,1.80030974677707,-142.084582339554,-26.4356932160889,-26.4356932160889,-26.4356932160889
"70",70,70,70,"35.B",9,502,1,0,63,15.5,1,3,30,30,1,1,1,1,0,TRUE,3,3,3,1,2,4,5,5,1,0,3,1,4,2,2,0,4500,9,60,0,3,1,1,"B",5,10,90,35,-0.0547498310841898,0.17477350262172,-0.20499415993334,19.9952184972218,37.7715327683598,17.776314271138,1,1,1,0,0,1,0,49.9991845516403,0.0329191005021074,0.692772448216795,0.576614966931533,0.479933665008292,0.399462962319605,0.332484820089453,0.0370281824022626,0.06994728290437,1,19.2757940367901,19.8153623821139,16.3980961950635,-11.5090427712085,1.80030974677707,-142.084582339554,-26.4356932160889,-26.4356932160889,-26.4356932160889
"71",71,71,71,"36.A",9,502,1,0,63,15.5,1,3,30,30,1,1,1,1,0,TRUE,3,3,3,1,2,4,5,5,1,0,3,1,4,2,2,0,4500,9,60,0,4,1,1,"A",0,0,0,36,-0.273670010024474,0.0349648094275133,-0.0410106888533093,19.9952184972218,37.7715327683598,17.776314271138,1,1,1,0,0,0,0,49.9991845516403,0.0329191005021074,0.692772448216795,0.576614966931533,0.479933665008292,0.399462962319605,0.332484820089453,0.0370281824022626,0.06994728290437,1,19.2757940367901,19.8153623821139,16.3980961950635,-11.5090427712085,1.80030974677707,-142.084582339554,-40.4165625355095,-40.4165625355095,-40.4165625355095
"72",72,72,72,"36.B",9,502,1,0,63,15.5,1,3,30,30,1,1,1,1,0,FALSE,3,3,3,1,2,4,5,5,1,0,3,1,4,2,2,0,4500,9,60,0,4,1,1,"B",0.5,50,10,36,-0.273670010024474,0.0349648094275133,-0.0410106888533093,19.9952184972218,37.7715327683598,17.776314271138,1,1,1,0,0,0,0,49.9991845516403,0.0329191005021074,0.692772448216795,0.576614966931533,0.479933665008292,0.399462962319605,0.332484820089453,0.0370281824022626,0.06994728290437,1,19.2757940367901,19.8153623821139,16.3980961950635,-11.5090427712085,1.80030974677707,-142.084582339554,-40.4165625355095,-40.4165625355095,-40.4165625355095
"73",73,73,73,"37.A",10,794,1,1,63,15.5,3,2,20,70,0,1,1,2,0,FALSE,2,2,1,3,2,3,3,5,0,0,3,2,3,1,2,1,1250,10,140,0,1,1,1,"A",0,0,0,37,-0.216208082434957,0.0442574562373728,-0.0519101575815148,18.6628937100739,41.7119692041021,23.0490754940282,1,1,1,0,0,1,1,47.4498177898817,0.153660503293521,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.124419291400493,0.278079794694014,1,17.9434692496422,18.483037594966,15.0657714079156,-7.56860633546625,5.74074618251937,-138.144145903812,-39.4872978545236,-39.4872978545236,-39.4872978545236
"74",74,74,74,"37.B",10,794,1,1,63,15.5,3,2,20,70,0,1,1,2,0,TRUE,2,2,1,3,2,3,3,5,0,0,3,2,3,1,2,1,1250,10,140,0,1,1,1,"B",1,50,90,37,-0.216208082434957,0.0442574562373728,-0.0519101575815148,18.6628937100739,41.7119692041021,23.0490754940282,1,1,1,0,0,1,1,47.4498177898817,0.153660503293521,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.124419291400493,0.278079794694014,1,17.9434692496422,18.483037594966,15.0657714079156,-7.56860633546625,5.74074618251937,-138.144145903812,-39.4872978545236,-39.4872978545236,-39.4872978545236
"75",75,75,75,"38.A",10,794,1,1,63,15.5,3,2,20,70,0,1,1,2,0,FALSE,2,2,1,3,2,3,3,5,0,0,3,2,3,1,2,1,1250,10,140,0,2,1,1,"A",0,0,0,38,-0.153516135489821,0.062331035861477,-0.0731088989035938,18.6628937100739,41.7119692041021,23.0490754940282,1,1,1,0,0,1,1,47.4498177898817,0.153660503293521,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.124419291400493,0.278079794694014,1,17.9434692496422,18.483037594966,15.0657714079156,-7.56860633546625,5.74074618251937,-138.144145903812,-37.6799398921132,-37.6799398921132,-37.6799398921132
"76",76,76,76,"38.B",10,794,1,1,63,15.5,3,2,20,70,0,1,1,2,0,TRUE,2,2,1,3,2,3,3,5,0,0,3,2,3,1,2,1,1250,10,140,0,2,1,1,"B",2.5,5,40,38,-0.153516135489821,0.062331035861477,-0.0731088989035938,18.6628937100739,41.7119692041021,23.0490754940282,1,1,1,0,0,1,1,47.4498177898817,0.153660503293521,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.124419291400493,0.278079794694014,1,17.9434692496422,18.483037594966,15.0657714079156,-7.56860633546625,5.74074618251937,-138.144145903812,-37.6799398921132,-37.6799398921132,-37.6799398921132
"77",77,77,77,"39.A",10,794,1,1,63,15.5,3,2,20,70,0,1,1,2,0,FALSE,2,2,1,3,2,3,3,5,0,0,3,2,3,1,2,1,1250,10,140,0,3,1,1,"A",0,0,0,39,-0.174200250270595,0.0549299999952216,-0.064428125747017,18.6628937100739,41.7119692041021,23.0490754940282,1,1,1,0,0,1,1,47.4498177898817,0.153660503293521,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.124419291400493,0.278079794694014,1,17.9434692496422,18.483037594966,15.0657714079156,-7.56860633546625,5.74074618251937,-138.144145903812,-38.4200434787387,-38.4200434787387,-38.4200434787387
"78",78,78,78,"39.B",10,794,1,1,63,15.5,3,2,20,70,0,1,1,2,0,TRUE,2,2,1,3,2,3,3,5,0,0,3,2,3,1,2,1,1250,10,140,0,3,1,1,"B",2.5,5,90,39,-0.174200250270595,0.0549299999952216,-0.064428125747017,18.6628937100739,41.7119692041021,23.0490754940282,1,1,1,0,0,1,1,47.4498177898817,0.153660503293521,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.124419291400493,0.278079794694014,1,17.9434692496422,18.483037594966,15.0657714079156,-7.56860633546625,5.74074618251937,-138.144145903812,-38.4200434787387,-38.4200434787387,-38.4200434787387
