"","ID","Timing","Order","Q1Gender","Q2Age","Q3Distance","Q4Trips","Q5Knowledge","Q6Bid","Q7Bid","Q6ResearchResponse","Q6ResearchCertainty","Q7TreatmentResponse","Q7TreatmentCertainty","Q7Bid2Upper","Q7Bid2Lower","Q7TreatmentUpperResponse","Q7TreatmentLowerResponse","Q8DominatedTest","Q9Block","Q9Performance","Q9Emission","Q9Price","Q10Block","Q10Performance","Q10Emission","Q10Price","Q11Block","Q11Performance","Q11Emission","Q11Price","Q12Block","Q12Performance","Q12Emission","Q12Price","Q9Choice","Q10Choice","Q11Choice","Q12Choice","Q12CECertainty","Q13CurrentThreatToSelf","Q14FutureThreatToSelf","Q15ThreatToEnvironment","Q16BP","Q17_Firms","Q17_Cons","Q17_Gov","Q17_LA","Q17_Other","Q18Charity","Q19Knowledge","Q20Consequentiality","Q21Experts","Q22Education","Q23Employment","Q24RonaImpact","Q24AIncome","Q25Understanding","Q7Bid2","Q7Response2","IncomeDummy"
"355",355,221,0,0,32.5,15.5,1,3,90,90,0,0,0,2,NA,8,NA,1,0,2,0.05,0.1,5,2,0.05,0.4,0.5,2,0.1,0.9,5,2,0.1,0.4,1,1,0,1,0,1,3,3,3,2,0,0,1,0,0,1,3,2,3,3,6,1,3500,8,45,1,1
"356",356,461,1,1,47.5,1,3,4,10,80,0,0,0,2,NA,7,NA,1,0,0,0.5,0.4,5,2,0.05,0.4,0.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,1,3,3,4,0,1,1,1,1,0,0,4,1,3,2,6,0,2750,8,40,1,1
"357",357,448,1,1,32.5,35,2,5,90,80,1,2,1,2,4,NA,1,NA,0,3,0.1,0.1,2.5,0,0.1,0.1,0.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,1,0,0,1,2,5,5,5,2,0,1,0,0,0,1,5,2,5,4,6,0,4500,10,160,1,1
"358",358,277,1,1,32.5,6.5,1,2,20,40,1,2,1,2,10,NA,0,NA,0,2,0.05,0.1,5,0,0.1,0.1,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,0,0,0,2,3,3,4,1,1,1,0,0,0,1,4,0,4,3,6,0,1250,8,80,0,0
"359",359,308,1,0,47.5,50,1,4,5,40,0,0,0,1,NA,3,NA,0,0,2,0.05,0.1,5,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,0,0,0,1,3,3,3,1,0,0,1,0,0,2,3,1,3,2,0,2,4500,10,20,0,1
"360",360,453,1,0,32.5,50,1,2,5,40,1,2,1,2,10,NA,1,NA,0,2,0.05,0.1,5,2,0.05,0.4,0.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,1,2,3,5,3,1,1,1,1,1,0,0,3,2,3,3,4,1,1250,10,80,1,0
"361",361,358,0,0,63,6.5,0,3,20,10,1,2,1,2,6,NA,1,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,0,0.5,0.1,0.5,1,1,1,1,1,5,5,5,2,1,1,0,0,0,0,3,2,1,0,1,1,250,10,20,1,0
"362",362,335,1,0,21.5,50,2,1,90,5,0,1,1,2,0,NA,1,NA,1,1,0.5,0.9,1,2,0.05,0.4,0.5,1,0.05,0.1,1,1,0.5,0.1,2.5,1,1,1,0,2,2,5,5,1,1,0,1,1,0,0,4,2,5,3,6,1,1250,9,10,1,0
"363",363,145,1,0,47.5,50,3,3,100,40,1,2,1,2,10,NA,1,NA,0,0,0.5,0.4,5,2,0.05,0.4,0.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,0,1,3,3,3,1,0,0,1,0,0,0,3,0,2,4,6,1,2250,6,80,1,1
"364",364,970,0,0,47.5,6.5,2,1,60,5,1,1,1,2,0,NA,1,NA,0,0,0.5,0.4,5,2,0.05,0.4,0.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,1,3,5,4,1,1,1,1,1,0,1,4,2,3,2,6,1,1250,4,10,1,0
"365",365,567,1,0,21.5,15.5,2,2,80,5,0,1,1,2,0,NA,1,NA,0,3,0.1,0.1,2.5,0,0.1,0.1,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,1,0,1,3,4,2,1,1,0,1,1,0,0,2,2,4,2,3,1,250,8,10,1,0
"366",366,316,0,1,47.5,50,1,1,20,80,1,2,1,1,4,NA,0,NA,0,0,0.5,0.4,5,3,0.05,0.1,2.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,0,0,0,1,3,4,4,1,0,1,0,0,0,0,3,0,2,1,6,1,2250,6,160,0,1
"367",367,795,1,0,47.5,1,3,4,90,40,0,2,1,2,10,NA,1,NA,0,0,0.5,0.4,5,2,0.05,0.4,0.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,1,2,4,4,2,1,1,1,1,0,0,1,5,2,4,4,1,0,1250,9,80,1,0
"368",368,671,1,0,63,50,1,3,20,80,1,2,0,2,NA,7,NA,1,0,2,0.05,0.1,5,2,0.05,0.4,0.5,0,0.05,0.9,2.5,2,0.1,0.4,1,1,1,1,1,2,5,5,5,1,1,1,1,1,0,0,5,2,4,3,2,0,1750,10,40,1,0
"369",369,677,1,1,47.5,35,1,3,60,5,1,2,1,2,0,NA,1,NA,0,1,0.5,0.9,1,2,0.05,0.4,0.5,1,0.05,0.1,1,3,0.05,0.1,5,1,1,1,0,2,4,4,4,2,1,0,1,0,0,1,4,2,5,4,4,0,2750,10,10,1,1
"370",370,640,0,0,47.5,15.5,1,1,80,100,0,2,0,2,NA,10,NA,0,0,0,0.5,0.4,5,1,0.05,0.4,2.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,0,0,0,2,1,1,2,2,1,0,0,0,0,0,1,1,3,1,1,1,1250,9,50,0,0
"371",371,1041,1,0,32.5,15.5,1,3,5,20,1,1,1,2,8,NA,1,NA,0,1,0.5,0.9,1,0,0.1,0.1,0.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,1,2,3,4,4,0,1,0,0,0,0,0,3,2,4,3,6,0,1750,10,40,1,0
"372",372,509,0,0,32.5,35,1,4,5,20,1,2,1,2,8,NA,1,NA,0,0,0.5,0.4,5,2,0.05,0.4,0.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,1,1,0,1,5,5,5,2,1,1,1,1,0,0,4,2,4,3,6,1,1750,10,40,1,0
"373",373,548,1,1,47.5,50,1,1,80,90,1,1,1,1,5,NA,0,NA,1,3,0.1,0.1,2.5,0,0.1,0.1,0.5,1,0.05,0.1,1,0,0.5,0.1,0.5,1,1,1,1,2,3,2,3,1,1,0,0,0,0,0,4,1,5,1,6,1,4500,10,180,0,1
"374",374,297,0,0,21.5,35,1,1,10,10,1,1,1,1,6,NA,0,NA,1,1,0.5,0.9,1,2,0.05,0.4,0.5,1,0.05,0.1,1,1,0.5,0.1,2.5,1,1,1,1,1,2,3,3,0,1,1,0,1,0,2,2,1,3,1,6,1,1750,7,20,0,0
"375",375,498,1,1,47.5,35,0,1,60,10,0,1,1,2,6,NA,1,NA,0,0,0.5,0.4,5,3,0.05,0.1,2.5,1,0.05,0.1,1,3,0.05,0.1,5,1,1,1,1,1,5,5,5,1,1,0,1,0,0,1,3,1,3,2,6,0,1250,8,20,1,0
"376",376,360,0,1,47.5,6.5,2,3,90,90,1,1,1,1,5,NA,0,NA,0,0,0.5,0.4,5,3,0.05,0.1,2.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,0,1,1,2,2,4,2,1,1,1,0,0,0,2,1,3,4,6,1,4500,7,180,0,1
"377",377,820,0,1,47.5,50,0,4,10,90,1,1,0,0,NA,8,NA,0,0,2,0.05,0.1,5,1,0.05,0.4,2.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,0,1,1,1,1,5,5,5,1,1,0,1,0,0,0,4,2,4,2,6,1,2250,9,45,0,1
"378",378,425,1,0,21.5,50,1,2,80,40,1,1,1,2,10,NA,1,NA,1,3,0.1,0.1,2.5,1,0.05,0.4,2.5,2,0.1,0.9,5,3,0.05,0.1,5,1,0,1,0,1,3,5,5,0,1,1,1,1,0,0,2,2,5,0,0,1,750,5,80,1,0
"379",379,1165,1,0,63,35,3,3,60,10,0,2,1,1,6,NA,0,NA,0,1,0.5,0.9,1,3,0.05,0.1,2.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,0,0,1,3,3,4,1,1,1,1,1,0,0,3,2,4,2,6,0,1750,9,20,0,0
"380",380,1009,0,1,32.5,50,2,4,90,100,1,2,1,1,7,NA,1,NA,1,1,0.5,0.9,1,2,0.05,0.4,0.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,1,2,5,5,5,0,1,1,1,0,0,0,4,2,5,4,6,1,1750,8,200,1,0
"381",381,946,0,0,47.5,50,3,5,20,10,0,2,0,2,NA,9,NA,0,0,3,0.1,0.1,2.5,2,0.05,0.4,0.5,2,0.1,0.9,5,0,0.5,0.1,0.5,0,0,0,0,2,3,4,3,1,1,1,1,1,0,1,3,2,2,3,6,1,5000,10,5,0,1
"382",382,339,0,0,32.5,15.5,0,3,100,100,0,1,0,1,NA,10,NA,0,1,1,0.5,0.9,1,3,0.05,0.1,2.5,1,0.05,0.1,1,0,0.5,0.1,0.5,0,0,0,0,1,3,4,4,0,1,1,1,1,0,0,2,1,3,2,4,1,750,8,50,0,0
"383",383,393,0,0,21.5,50,3,4,10,90,1,0,1,1,5,NA,0,NA,1,1,0.5,0.9,1,1,0.05,0.4,2.5,3,0.05,0.9,0.5,3,0.05,0.1,5,1,1,1,1,1,4,4,4,1,0,1,0,1,0,1,3,1,3,4,3,0,1750,7,180,0,0
"384",384,860,1,1,47.5,35,3,4,10,100,1,2,0,2,NA,10,NA,0,0,1,0.5,0.9,1,2,0.05,0.4,0.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,1,4,4,4,1,1,1,1,0,0,0,5,2,3,4,6,1,2750,10,50,0,1
"385",385,925,1,1,47.5,15.5,3,2,60,80,0,1,0,2,NA,7,NA,0,0,0,0.5,0.4,5,0,0.1,0.1,0.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,0,0,0,2,3,3,3,0,0,0,0,0,1,1,2,1,1,4,2,0,3500,7,40,0,1
"386",386,560,1,0,47.5,35,1,4,100,80,0,2,0,2,NA,7,NA,0,0,2,0.05,0.1,5,0,0.1,0.1,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,1,0,0,2,2,3,4,1,1,1,1,1,0,0,4,1,4,3,1,1,5000,9,40,0,1
"387",387,701,1,1,47.5,6.5,3,4,90,60,1,2,1,2,2,NA,1,NA,1,0,0.5,0.4,5,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,1,2,5,5,5,2,0,0,0,0,1,1,3,1,4,3,6,1,3500,10,120,1,1
"388",388,885,0,1,32.5,50,2,4,80,40,0,2,0,2,NA,3,NA,0,0,1,0.5,0.9,1,2,0.05,0.4,0.5,1,0.05,0.1,1,3,0.05,0.1,5,0,0,0,0,2,5,5,5,0,1,1,0,0,0,1,4,1,3,4,6,1,2750,10,20,0,1
"389",389,212,1,0,32.5,35,3,3,90,40,0,2,1,2,10,NA,1,NA,1,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,1,1,2,5,5,5,1,1,1,0,0,0,1,4,2,5,2,6,1,1750,10,80,1,0
"390",390,700,0,0,21.5,1,2,3,90,80,0,1,0,0,NA,7,NA,1,0,0,0.5,0.4,5,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,0,1,1,1,2,5,5,5,0,1,1,1,1,0,0,3,1,3,2,1,1,250,6,40,1,0
"391",391,1086,1,1,47.5,50,1,2,80,20,0,2,1,2,8,NA,1,NA,0,2,0.05,0.1,5,2,0.05,0.4,0.5,0,0.05,0.9,2.5,2,0.1,0.4,1,0,1,1,1,1,3,4,3,2,1,1,1,0,0,0,3,2,4,3,0,0,2750,7,40,1,1
"392",392,475,0,0,47.5,15.5,1,3,80,100,0,1,0,1,NA,10,NA,0,0,1,0.5,0.9,1,1,0.05,0.4,2.5,3,0.05,0.9,0.5,0,0.5,0.1,0.5,0,0,0,0,1,2,2,3,1,1,0,0,0,0,0,3,1,3,3,5,1,1250,7,50,0,0
"393",393,531,0,1,63,50,1,2,80,80,0,2,1,1,4,NA,0,NA,0,3,0.1,0.1,2.5,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,1,0,1,3,4,5,0,1,1,1,0,0,0,2,1,3,3,2,0,1250,9,160,0,0
"394",394,209,1,1,47.5,50,3,2,100,80,1,2,1,2,4,NA,1,NA,1,3,0.1,0.1,2.5,2,0.05,0.4,0.5,3,0.05,0.9,0.5,2,0.1,0.4,1,1,1,1,1,1,4,4,4,0,1,1,1,1,0,0,2,2,4,3,6,1,2750,9,160,1,1
"395",395,337,1,1,47.5,50,1,2,60,90,0,1,0,1,NA,8,NA,0,0,0,0.5,0.4,5,2,0.05,0.4,0.5,2,0.1,0.9,5,3,0.05,0.1,5,0,1,0,0,1,3,3,3,0,1,0,1,1,0,0,2,2,3,4,6,0,2250,8,45,0,1
"396",396,461,1,0,32.5,50,0,2,60,20,0,2,0,2,NA,0,NA,0,0,2,0.05,0.1,5,3,0.05,0.1,2.5,1,0.05,0.1,1,3,0.05,0.1,5,1,1,1,1,1,4,4,5,2,0,1,1,1,0,0,2,2,4,1,1,0,750,5,10,0,0
"397",397,162,1,0,21.5,15.5,2,4,40,100,1,2,1,2,7,NA,1,NA,1,3,0.1,0.1,2.5,2,0.05,0.4,0.5,0,0.05,0.9,2.5,1,0.5,0.1,2.5,0,0,0,1,2,3,3,2,0,0,0,1,0,0,1,2,0,3,3,4,1,3500,7,200,1,1
"398",398,433,0,0,47.5,50,2,2,40,20,0,2,0,1,NA,0,NA,1,0,2,0.05,0.1,5,3,0.05,0.1,2.5,2,0.1,0.9,5,2,0.1,0.4,1,0,0,0,0,1,3,4,4,1,1,1,1,1,0,0,3,1,4,1,4,2,1250,8,10,1,0
"399",399,234,0,0,21.5,15.5,0,4,60,90,0,1,1,1,5,NA,0,NA,1,0,0.5,0.4,5,3,0.05,0.1,2.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,1,1,1,1,3,3,4,1,1,1,1,0,0,1,3,0,3,2,3,0,1250,10,180,0,0
"400",400,173,0,0,63,35,1,2,60,5,1,2,0,0,NA,2,NA,1,1,2,0.05,0.1,5,2,0.05,0.4,0.5,2,0.1,0.9,5,2,0.1,0.4,1,0,0,0,0,1,5,5,5,0,0,1,0,0,0,1,4,2,5,4,4,1,2250,9,2,1,1
"401",401,177,1,1,47.5,15.5,1,2,80,10,1,2,1,2,6,NA,1,NA,0,0,0.5,0.4,5,2,0.05,0.4,0.5,3,0.05,0.9,0.5,0,0.5,0.1,0.5,1,1,1,1,2,4,3,2,2,0,1,0,0,0,1,1,2,3,3,4,1,250,4,20,1,0
"402",402,143,1,1,21.5,15.5,2,5,20,20,1,2,1,2,8,NA,1,NA,0,1,0.5,0.9,1,2,0.05,0.4,0.5,2,0.1,0.9,5,2,0.1,0.4,1,1,0,0,0,2,5,5,5,2,1,0,0,0,0,1,5,2,5,4,6,1,2250,10,40,1,1
"403",403,384,0,1,32.5,15.5,1,4,20,10,0,1,1,1,6,NA,0,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,1,0.05,0.1,1,1,0.5,0.1,2.5,1,0,0,0,1,4,3,3,1,0,0,1,1,0,0,2,0,3,4,6,0,1750,6,20,0,0
"404",404,186,0,0,47.5,35,1,2,80,100,1,1,1,2,7,NA,1,NA,0,2,0.05,0.1,5,1,0.05,0.4,2.5,3,0.05,0.9,0.5,2,0.1,0.4,1,0,0,0,0,1,5,5,5,1,0,0,1,0,0,1,2,2,4,1,6,1,2750,9,200,1,1
"405",405,869,0,0,32.5,35,3,5,90,10,1,2,1,2,6,NA,1,NA,0,3,0.1,0.1,2.5,1,0.05,0.4,2.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,0,1,1,2,5,5,5,2,1,1,0,0,0,1,5,2,5,3,6,1,4500,10,20,1,1
"406",406,252,1,1,32.5,15.5,1,2,80,10,1,2,1,1,6,NA,0,NA,1,1,0.5,0.9,1,2,0.05,0.4,0.5,2,0.1,0.9,5,3,0.05,0.1,5,1,1,1,1,1,3,3,4,1,0,1,0,0,0,0,2,0,2,3,6,1,1750,8,20,0,0
"407",407,274,0,1,21.5,6.5,1,2,100,5,1,1,1,1,0,NA,0,NA,0,3,0.1,0.1,2.5,1,0.05,0.4,2.5,2,0.1,0.9,5,0,0.5,0.1,0.5,1,0,1,0,1,3,4,3,0,0,1,1,0,0,1,2,2,2,2,4,1,2250,7,10,0,1
"408",408,477,0,0,63,6.5,3,1,10,5,0,2,0,2,NA,2,NA,0,0,1,0.5,0.9,1,0,0.1,0.1,0.5,0,0.05,0.9,2.5,0,0.5,0.1,0.5,0,0,0,0,2,3,3,3,0,1,0,1,0,0,0,1,1,3,1,1,0,250,8,2,0,0
"409",409,1443,0,1,47.5,50,2,2,5,5,1,2,1,2,0,NA,0,NA,0,0,0.5,0.4,5,3,0.05,0.1,2.5,3,0.05,0.9,0.5,2,0.1,0.4,1,1,0,1,1,1,4,3,3,0,1,1,1,0,0,0,3,2,3,2,6,0,1250,10,10,0,0
"410",410,386,1,1,47.5,35,1,3,100,100,0,2,0,1,NA,10,NA,0,0,2,0.05,0.1,5,0,0.1,0.1,0.5,1,0.05,0.1,1,0,0.5,0.1,0.5,0,0,0,0,1,3,3,3,1,0,1,1,0,0,0,3,1,3,1,6,0,4500,10,50,0,1
"411",411,180,1,1,32.5,50,1,2,5,80,0,1,0,2,NA,7,NA,0,0,0,0.5,0.4,5,0,0.1,0.1,0.5,1,0.05,0.1,1,2,0.1,0.4,1,0,0,0,0,0,3,2,4,0,0,0,1,0,0,2,2,0,2,3,6,2,2250,6,40,0,1
"412",412,294,1,1,32.5,35,2,4,100,60,1,2,1,2,2,NA,1,NA,0,0,0.5,0.4,5,0,0.1,0.1,0.5,2,0.1,0.9,5,2,0.1,0.4,1,0,1,0,1,1,3,4,5,1,0,0,1,0,0,1,3,2,4,3,6,1,1750,10,120,1,0
"413",413,363,0,1,32.5,50,2,5,80,40,1,1,1,1,10,NA,1,NA,0,2,0.05,0.1,5,1,0.05,0.4,2.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,0,0,0,1,4,4,4,1,0,0,1,0,0,0,5,1,4,3,6,0,4500,8,80,1,1
"414",414,289,1,1,47.5,35,0,5,5,20,0,2,0,2,NA,0,NA,0,0,2,0.05,0.1,5,1,0.05,0.4,2.5,2,0.1,0.9,5,3,0.05,0.1,5,0,0,0,0,2,1,1,3,1,1,0,0,0,0,0,4,0,1,1,1,0,250,10,10,0,0
"415",415,143,0,0,21.5,6.5,3,5,80,60,1,2,1,2,2,NA,1,NA,1,2,0.05,0.1,5,1,0.05,0.4,2.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,0,1,0,2,5,4,5,2,1,1,1,1,0,1,4,2,5,3,6,1,2250,10,120,1,1
"416",416,177,0,0,47.5,50,1,5,60,80,1,2,1,0,4,NA,0,NA,1,3,0.1,0.1,2.5,0,0.1,0.1,0.5,1,0.05,0.1,1,3,0.05,0.1,5,1,1,1,0,0,5,5,5,0,1,1,1,1,0,0,5,0,3,4,5,1,1750,5,160,0,0
"417",417,538,0,1,63,15.5,1,1,100,5,0,1,1,2,0,NA,1,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,1,0.05,0.1,1,0,0.5,0.1,0.5,1,1,1,1,2,4,3,4,1,1,1,1,1,0,0,3,2,5,2,2,0,1750,8,10,1,0
"418",418,405,1,0,21.5,35,1,3,90,40,1,2,1,1,10,NA,1,NA,1,1,0.5,0.9,1,0,0.1,0.1,0.5,2,0.1,0.9,5,2,0.1,0.4,1,0,1,1,1,1,3,5,4,1,1,1,0,0,0,1,4,2,4,3,4,1,1750,9,80,1,0
"419",419,1265,0,0,32.5,50,0,2,60,80,0,1,0,1,NA,7,NA,0,0,1,0.5,0.9,1,2,0.05,0.4,0.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,4,1,3,3,1,0,250,8,40,0,0
"420",420,649,1,1,32.5,15.5,1,2,10,5,1,1,0,0,NA,2,NA,1,0,2,0.05,0.1,5,0,0.1,0.1,0.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,0,1,1,1,2,3,4,2,1,0,0,1,0,0,1,4,0,4,3,4,1,4500,9,2,1,1
"421",421,891,0,1,63,50,0,3,100,90,1,1,1,1,5,NA,0,NA,0,2,0.05,0.1,5,2,0.05,0.4,0.5,0,0.05,0.9,2.5,3,0.05,0.1,5,0,1,0,0,1,4,4,5,2,1,1,1,0,0,1,3,2,4,2,4,0,1750,8,180,0,0
"422",422,526,1,0,47.5,35,3,4,5,20,1,2,1,2,8,NA,1,NA,1,0,0.5,0.4,5,1,0.05,0.4,2.5,2,0.1,0.9,5,3,0.05,0.1,5,0,0,0,0,2,4,4,4,2,1,1,0,0,0,1,4,2,4,3,6,1,4500,9,40,1,1
"423",423,390,1,1,47.5,35,3,3,100,100,0,2,0,2,NA,10,NA,0,0,1,0.5,0.9,1,2,0.05,0.4,0.5,0,0.05,0.9,2.5,1,0.5,0.1,2.5,0,0,0,0,2,2,3,4,1,1,1,1,1,0,0,3,1,4,3,2,0,1750,10,50,0,0
"424",424,778,1,1,47.5,15.5,2,2,80,40,1,2,1,2,10,NA,1,NA,0,3,0.1,0.1,2.5,0,0.1,0.1,0.5,2,0.1,0.9,5,0,0.5,0.1,0.5,1,0,1,0,2,5,5,5,2,1,0,0,0,0,1,4,2,5,4,6,1,2250,10,80,1,1
"425",425,179,1,1,32.5,15.5,1,3,5,20,1,2,1,1,8,NA,1,NA,0,0,0.5,0.4,5,3,0.05,0.1,2.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,1,0,1,1,3,3,4,1,0,1,0,0,0,1,2,2,4,3,6,1,2250,10,40,1,1
"426",426,1433,1,0,32.5,50,1,3,10,90,1,1,1,1,5,NA,0,NA,0,2,0.05,0.1,5,1,0.05,0.4,2.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,0,0,0,1,4,3,4,1,1,1,0,0,0,0,2,2,3,2,6,0,2750,7,180,0,1
"427",427,865,0,1,32.5,35,2,2,90,90,0,2,0,2,NA,8,NA,1,0,2,0.05,0.1,5,0,0.1,0.1,0.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,1,1,1,1,5,1,1,1,1,1,0,1,2,0,1,3,2,0,250,9,45,1,0
"428",428,442,0,1,32.5,15.5,2,4,40,60,1,2,1,2,2,NA,1,NA,1,1,0.5,0.9,1,3,0.05,0.1,2.5,3,0.05,0.9,0.5,2,0.1,0.4,1,1,1,1,1,2,3,4,4,2,1,0,1,0,0,1,4,2,3,4,6,1,3500,7,120,1,1
"429",429,366,1,1,21.5,15.5,1,3,100,5,1,2,1,2,0,NA,1,NA,0,2,0.05,0.1,5,2,0.05,0.4,0.5,2,0.1,0.9,5,2,0.1,0.4,1,0,1,0,0,1,5,3,3,2,1,0,1,0,0,1,3,0,3,2,6,1,2250,6,10,1,1
"430",430,261,0,1,63,50,1,3,5,5,1,0,1,1,0,NA,0,NA,1,2,0.05,0.1,5,2,0.05,0.4,0.5,1,0.05,0.1,1,0,0.5,0.1,0.5,1,1,1,1,1,4,4,4,1,1,0,1,0,0,1,3,1,4,1,6,0,1250,10,10,0,0
"431",431,424,1,0,32.5,6.5,1,3,90,10,1,2,1,2,6,NA,1,NA,0,1,0.5,0.9,1,3,0.05,0.1,2.5,0,0.05,0.9,2.5,3,0.05,0.1,5,1,1,1,1,2,5,5,4,1,1,1,1,0,0,1,3,2,4,4,6,1,2750,8,20,1,1
"432",432,615,1,0,47.5,6.5,3,3,60,20,0,2,1,1,8,NA,0,NA,0,2,0.05,0.1,5,3,0.05,0.1,2.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,1,1,0,1,1,2,3,0,1,0,1,0,0,0,3,1,3,2,1,0,750,8,40,0,0
"433",433,171,0,1,21.5,6.5,2,3,20,60,1,1,1,1,2,NA,1,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,3,0.05,0.9,0.5,0,0.5,0.1,0.5,1,1,1,0,1,5,5,5,1,0,0,1,1,0,1,3,2,3,2,4,1,2750,8,120,1,1
"434",434,318,0,0,32.5,50,1,4,40,90,1,2,1,2,5,NA,0,NA,1,0,0.5,0.4,5,1,0.05,0.4,2.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,1,1,1,0,2,4,4,4,2,1,0,0,0,0,0,4,2,5,2,6,0,250,9,180,0,0
"435",435,466,1,1,47.5,50,2,3,10,100,1,2,1,2,7,NA,1,NA,0,2,0.05,0.1,5,3,0.05,0.1,2.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,0,2,3,4,4,0,0,0,1,0,0,0,2,1,3,4,6,0,3500,8,200,1,1
"436",436,343,0,0,47.5,15.5,3,3,10,90,1,2,0,1,NA,8,NA,1,0,1,0.5,0.9,1,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,0,1,1,4,3,4,1,0,1,1,1,0,1,2,2,4,2,4,0,1250,9,45,1,0
"437",437,203,1,0,32.5,15.5,1,3,80,80,1,1,1,1,4,NA,1,NA,1,2,0.05,0.1,5,3,0.05,0.1,2.5,2,0.1,0.9,5,2,0.1,0.4,1,0,0,1,0,1,3,5,4,2,0,1,0,0,0,1,4,2,3,3,4,1,1750,10,160,1,0
"438",438,583,0,1,32.5,15.5,1,3,90,40,1,2,1,2,10,NA,1,NA,0,1,0.5,0.9,1,3,0.05,0.1,2.5,3,0.05,0.9,0.5,0,0.5,0.1,0.5,0,0,0,0,2,4,3,4,1,1,1,0,0,0,1,2,2,3,2,6,1,2750,7,80,1,1
"439",439,712,1,1,63,6.5,0,1,5,80,0,2,0,2,NA,7,NA,0,0,3,0.1,0.1,2.5,2,0.05,0.4,0.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,0,0,0,0,2,3,3,3,0,1,0,0,0,0,0,1,2,3,3,2,1,250,10,40,0,0
"440",440,515,0,0,32.5,50,1,3,60,60,1,1,1,2,2,NA,1,NA,1,2,0.05,0.1,5,1,0.05,0.4,2.5,3,0.05,0.9,0.5,0,0.5,0.1,0.5,1,1,1,0,2,4,5,5,1,1,1,1,1,0,0,4,2,4,1,1,0,2750,10,120,1,1
"441",441,1557,0,1,47.5,35,1,3,100,5,0,1,1,1,0,NA,0,NA,1,2,0.05,0.1,5,2,0.05,0.4,0.5,0,0.05,0.9,2.5,2,0.1,0.4,1,0,0,0,1,1,3,4,4,1,1,0,1,0,0,0,2,1,4,3,5,0,1250,8,10,0,0
"442",442,331,1,1,63,50,1,3,20,10,0,1,1,2,6,NA,0,NA,0,3,0.1,0.1,2.5,0,0.1,0.1,0.5,1,0.05,0.1,1,1,0.5,0.1,2.5,1,1,1,0,1,4,4,4,0,1,1,1,0,0,0,3,0,4,1,1,0,1750,10,20,0,0
"443",443,321,1,0,21.5,15.5,2,4,80,5,0,2,1,2,0,NA,1,NA,1,1,0.5,0.9,1,2,0.05,0.4,0.5,1,0.05,0.1,1,2,0.1,0.4,1,0,1,1,1,1,4,3,3,1,1,0,0,0,0,0,3,1,3,1,3,0,1750,6,10,1,0
